0.36
0.42
0.36
0.36
0.42
0.36
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.54
0.54
0.54
0.54
0.42
0.42
0.42
0.42
0.42
0.36
0.36
0.36
0.36
0.36
0.36
0.42
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.6
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.6
0.66
0.66
0.66
0.6
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.48
0.48
0.48
0.48
0.48
0.48
0.42
0.48
0.48
0.48
0.48
0.6
0.6
0.6
0.54
0.36
0.36
0.36
0.36
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.54
0.6
0.6
0.54
0.42
0.36
0.42
0.36
0.42
0.36
0.36
0.42
0.36
0.36
0.42
0.42
0.42
0.42
0.42
0.36
0.36
0.36
0.36
0.36
0.36
0.42
0.54
0.54
0.54
0.48
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.36
0.48
0.54
0.6
0.6
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.48
0.48
0.48
0.54
0.6
0.6
0.6
0.54
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.48
0.42
0.42
0.48
0.48
3.3
3.72
3.72
3.78
3.78
3.84
3.84
3.84
3.84
3.96
2.88
0.72
0.72
0.6
0.6
0.6
0.6
0.6
0.6
0.54
0.6
0.6
1.32
1.44
1.44
1.38
1.44
1.38
1.44
1.44
1.5
1.5
1.44
1.86
2.16
2.16
2.16
2.16
2.04
1.98
1.74
1.44
1.32
0.6
0.54
0.6
0.66
0.66
0.6
0.66
0.66
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.66
0.78
0.72
0.72
0.72
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.54
0.6
0.6
0.6
0.6
